"GeneID" "Chr" "Start" "End" "Strand" "Length"
"2989" "OL67_003048" 1 3154169 3154594 "-" 426
"2990" "OL67_003049" 1 3154895 3155182 "+" 288
"2991" "OL67_003050" 1 3155242 3155775 "-" 534
"2992" "OL67_003051" 1 3156020 3156217 "-" 198
"2993" "OL67_003052" 1 3156543 3158735 "+" 2193
"2994" "OL67_003054" 1 3159095 3159841 "+" 747
"2995" "OL67_003055" 1 3160236 3161411 "-" 1176
"2996" "OL67_003056" 1 3161674 3162285 "-" 612
"2997" "OL67_003057" 1 3162413 3164830 "-" 2418
"2998" "OL67_003058" 1 3165075 3165776 "+" 702
"2999" "OL67_003059" 1 3165810 3166640 "+" 831
"3000" "OL67_003060" 1 3166708 3166914 "+" 207
"3001" "OL67_003061" 1 3166918 3167490 "+" 573
"3002" "OL67_003062" 1 3167825 3168583 "+" 759
"3003" "OL67_003063" 1 3168583 3169509 "+" 927
"3004" "OL67_003064" 1 3169602 3170423 "-" 822
"3005" "OL67_003065" 1 3170579 3171454 "+" 876
"3006" "OL67_003066" 1 3171548 3172438 "-" 891
"3007" "OL67_003067" 1 3172473 3172742 "-" 270
"3008" "OL67_003068" 1 3172743 3173150 "-" 408
"3009" "OL67_003069" 1 3173160 3174050 "-" 891
"3010" "OL67_003070" 1 3174043 3174366 "-" 324
"3011" "OL67_003071" 1 3174484 3176196 "-" 1713
"3012" "OL67_003072" 1 3176230 3176931 "-" 702
"3013" "OL67_003073" 1 3177278 3178876 "+" 1599
"3014" "OL67_003074" 1 3178950 3179849 "-" 900
"3015" "OL67_003075" 1 3179908 3180696 "-" 789
"3016" "OL67_003076" 1 3180843 3182528 "+" 1686
"3017" "OL67_003077" 1 3182641 3183045 "+" 405
"3018" "OL67_003078" 1 3183029 3183754 "-" 726
"3019" "OL67_003079" 1 3183757 3184086 "-" 330
"3020" "OL67_003080" 1 3184093 3184998 "-" 906
"3021" "OL67_003081" 1 3184995 3185681 "-" 687
"3022" "OL67_003082" 1 3185678 3186514 "-" 837
"3023" "OL67_003083" 1 3186578 3187051 "-" 474
"3024" "OL67_003084" 1 3187069 3187830 "-" 762
"3025" "OL67_003085" 1 3187930 3188583 "-" 654
"3026" "OL67_003086" 1 3188617 3190749 "-" 2133
"3027" "OL67_003087" 1 3190790 3191143 "-" 354
"3028" "OL67_003088" 1 3191236 3191805 "-" 570
"3029" "OL67_003089" 1 3191945 3192514 "+" 570
"3030" "OL67_003090" 1 3192700 3193650 "+" 951
"3031" "OL67_003091" 1 3193772 3194389 "+" 618
"3032" "OL67_003092" 1 3194386 3194838 "+" 453
"3033" "OL67_003093" 1 3194835 3195434 "+" 600
"3034" "OL67_003094" 1 3195427 3195894 "+" 468
"3035" "OL67_003095" 1 3195891 3196514 "+" 624
"3036" "OL67_003096" 1 3196532 3196768 "-" 237
"3037" "OL67_003097" 1 3196781 3197686 "-" 906
"3038" "OL67_003098" 1 3197756 3198253 "-" 498
"3039" "OL67_003099" 1 3198250 3198759 "-" 510
"3040" "OL67_003100" 1 3198832 3199350 "-" 519
"3041" "OL67_003101" 1 3199448 3200620 "+" 1173
"3042" "OL67_003102" 1 3200775 3201137 "-" 363
"3043" "OL67_003103" 1 3201464 3202438 "+" 975
"3044" "OL67_003104" 1 3202861 3203823 "+" 963
"3045" "OL67_003105" 1 3203820 3204731 "+" 912
"3046" "OL67_003106" 1 3204771 3205943 "+" 1173
"3047" "OL67_003107" 1 3205992 3206297 "-" 306
"3048" "OL67_003108" 1 3206446 3206913 "-" 468
"3049" "OL67_003109" 1 3206972 3210427 "-" 3456
"3050" "OL67_003110" 1 3210554 3210889 "-" 336
"3051" "OL67_003111" 1 3211048 3211818 "+" 771
"3052" "OL67_003112" 1 3211857 3212606 "-" 750
"3053" "OL67_003113" 1 3212800 3213360 "-" 561
"3054" "OL67_003114" 1 3213365 3213910 "-" 546
"3055" "OL67_003115" 1 3213997 3214221 "-" 225
"3056" "OL67_003116" 1 3214279 3215082 "-" 804
"3057" "OL67_003117" 1 3215110 3215445 "-" 336
"3058" "OL67_003118" 1 3215651 3216544 "-" 894
"3059" "OL67_003119" 1 3216640 3216987 "+" 348
"3060" "OL67_003120" 1 3216994 3217902 "-" 909
"3061" "OL67_003121" 1 3217899 3218777 "-" 879
"3062" "OL67_003122" 1 3218884 3219411 "-" 528
"3063" "OL67_003123" 1 3219521 3221515 "-" 1995
"3064" "OL67_003124" 1 3221807 3221947 "-" 141
"3065" "OL67_003125" 1 3222009 3223550 "+" 1542
"3066" "OL67_003126" 1 3223552 3224097 "+" 546
"3067" "OL67_003127" 1 3224094 3224840 "+" 747
"3068" "OL67_003128" 1 3224878 3225480 "+" 603
"3069" "OL67_003129" 1 3225538 3225846 "+" 309
"3070" "OL67_003130" 1 3225888 3226247 "+" 360
"3071" "OL67_003131" 1 3226252 3226893 "+" 642
"3072" "OL67_003132" 1 3227044 3227547 "+" 504
"3073" "OL67_003133" 1 3227553 3228581 "-" 1029
"3074" "OL67_003134" 1 3228649 3229449 "+" 801
"3075" "OL67_003135" 1 3229752 3230123 "+" 372
"3076" "OL67_003136" 1 3230135 3230356 "+" 222
"3077" "OL67_003137" 1 3230577 3231386 "+" 810
"3078" "OL67_003138" 1 3231373 3233001 "+" 1629
"3079" "OL67_003139" 1 3233038 3233349 "-" 312
"3080" "OL67_003140" 1 3233519 3234733 "-" 1215
"3081" "OL67_003141" 1 3234791 3235231 "-" 441
"3082" "OL67_003142" 1 3235304 3236665 "+" 1362
"3083" "OL67_003143" 1 3236772 3238028 "+" 1257
"3084" "OL67_003144" 1 3238040 3238990 "+" 951
"3085" "OL67_003145" 1 3239146 3240765 "+" 1620
"3086" "OL67_003146" 1 3240762 3240992 "+" 231
"3087" "OL67_003147" 1 3240989 3241531 "+" 543
"3088" "OL67_003148" 1 3241583 3242260 "+" 678
"3089" "OL67_003149" 1 3242313 3243008 "+" 696
"3090" "OL67_003150" 1 3243061 3244416 "+" 1356
"3091" "OL67_003151" 1 3244565 3246115 "+" 1551
"3092" "OL67_003152" 1 3246750 3248240 "+" 1491
"3093" "OL67_003153" 1 3248237 3251620 "+" 3384
"3094" "OL67_003154" 1 3251642 3252616 "-" 975
"3095" "OL67_003155" 1 3252622 3253611 "-" 990
"3096" "OL67_003156" 1 3253662 3255236 "-" 1575
"3097" "OL67_003157" 1 3255233 3256285 "-" 1053
"3098" "OL67_003158" 1 3256400 3257341 "-" 942
"3099" "OL67_003159" 1 3257537 3258448 "+" 912
"3100" "OL67_003160" 1 3258947 3260563 "+" 1617
"3101" "OL67_003161" 1 3260652 3261569 "+" 918
"3102" "OL67_003162" 1 3261571 3262485 "+" 915
"3103" "OL67_003163" 1 3262485 3263453 "+" 969
"3104" "OL67_003164" 1 3263450 3264448 "+" 999
"3105" "OL67_003165" 1 3264805 3265254 "+" 450
"3106" "OL67_003172" 1 3271781 3272377 "-" 597
"3107" "OL67_003173" 1 3272378 3273298 "-" 921
"3108" "OL67_003174" 1 3273368 3274861 "-" 1494
"3109" "OL67_003175" 1 3274973 3275479 "+" 507
"3110" "OL67_003176" 1 3275567 3276124 "+" 558
"3111" "OL67_003177" 1 3276207 3278825 "-" 2619
"3112" "OL67_003178" 1 3279152 3279883 "+" 732
"3113" "OL67_003179" 1 3280380 3280796 "-" 417
"3114" "OL67_003180" 1 3280912 3282261 "+" 1350
"3115" "OL67_003181" 1 3282274 3283134 "-" 861
"3116" "OL67_003183" 1 3283447 3283572 "+" 126
"3117" "OL67_003184" 1 3283804 3284820 "+" 1017
"3118" "OL67_003185" 1 3284927 3285511 "-" 585
"3119" "OL67_003186" 1 3285766 3286632 "+" 867
"3120" "OL67_003187" 1 3286653 3288386 "-" 1734
"3121" "OL67_003188" 1 3288584 3289801 "-" 1218
"3122" "OL67_003189" 1 3289816 3290652 "-" 837
"3123" "OL67_003190" 1 3290810 3292093 "-" 1284
"3124" "OL67_003191" 1 3292184 3293260 "-" 1077
"3125" "OL67_003192" 1 3293264 3293521 "-" 258
"3126" "OL67_003193" 1 3293624 3293968 "+" 345
"3127" "OL67_003194" 1 3294026 3295012 "-" 987
"3128" "OL67_003195" 1 3295087 3295896 "-" 810
"3129" "OL67_003196" 1 3295994 3297967 "-" 1974
"3130" "OL67_003197" 1 3298209 3300110 "+" 1902
"3131" "OL67_003198" 1 3300107 3300811 "+" 705
"3132" "OL67_003199" 1 3300892 3301119 "+" 228
"3133" "OL67_003200" 1 3301432 3302082 "+" 651
"3134" "OL67_003201" 1 3302131 3302745 "+" 615
"3135" "OL67_003202" 1 3302756 3303808 "+" 1053
"3136" "OL67_003203" 1 3303842 3304984 "+" 1143
"3137" "OL67_003204" 1 3305133 3305456 "-" 324
"3138" "OL67_003205" 1 3305556 3306857 "-" 1302
"3139" "OL67_003206" 1 3306857 3308086 "-" 1230
"3140" "OL67_003207" 1 3308086 3310038 "-" 1953
"3141" "OL67_003208" 1 3310117 3311046 "-" 930
"3142" "OL67_003209" 1 3311043 3312248 "-" 1206
"3143" "OL67_003210" 1 3312248 3313096 "-" 849
"3144" "OL67_003211" 1 3313111 3314121 "-" 1011
"3145" "OL67_003212" 1 3314342 3315331 "+" 990
"3146" "OL67_003213" 1 3315359 3317755 "+" 2397
"3147" "OL67_003214" 1 3317856 3319175 "-" 1320
"3148" "OL67_003215" 1 3319172 3320596 "-" 1425
"3149" "OL67_003216" 1 3320829 3320948 "+" 120
"3150" "OL67_003217" 1 3320890 3321405 "-" 516
"3151" "OL67_003218" 1 3321459 3321941 "-" 483
"3152" "OL67_003219" 1 3322013 3323602 "-" 1590
"3153" "OL67_003220" 1 3323626 3325368 "-" 1743
"3154" "OL67_003221" 1 3325502 3326767 "-" 1266
"3155" "OL67_003222" 1 3326857 3327060 "+" 204
"3156" "OL67_003223" 1 3327084 3327419 "+" 336
"3157" "OL67_003224" 1 3327423 3328244 "-" 822
"3158" "OL67_003225" 1 3328359 3328754 "+" 396
"3159" "OL67_003226" 1 3328751 3329509 "+" 759
"3160" "OL67_003227" 1 3329623 3330546 "+" 924
"3161" "OL67_003228" 1 3330590 3331108 "+" 519
"3162" "OL67_003229" 1 3331217 3332245 "+" 1029
"3163" "OL67_003230" 1 3332458 3332727 "+" 270
"3164" "OL67_003231" 1 3332809 3334425 "-" 1617
"3165" "OL67_003232" 1 3334776 3336914 "+" 2139
"3166" "OL67_003233" 1 3336938 3337753 "+" 816
"3167" "OL67_003234" 1 3337843 3338493 "-" 651
"3168" "OL67_003235" 1 3338816 3340255 "+" 1440
"3169" "OL67_003236" 1 3340331 3340804 "-" 474
"3170" "OL67_003237" 1 3341165 3341668 "+" 504
"3171" "OL67_003238" 1 3341739 3342596 "+" 858
"3172" "OL67_003239" 1 3342609 3343262 "-" 654
"3173" "OL67_003240" 1 3343401 3343814 "+" 414
"3174" "OL67_003241" 1 3343931 3344704 "+" 774
"3175" "OL67_003242" 1 3344534 3345427 "-" 894
"3176" "OL67_003243" 1 3345610 3348060 "-" 2451
"3177" "OL67_003244" 1 3348169 3349197 "-" 1029
"3178" "OL67_003245" 1 3349178 3351625 "-" 2448
"3179" "OL67_003246" 1 3351642 3352013 "-" 372
"3180" "OL67_003247" 1 3352010 3352639 "-" 630
"3181" "OL67_003248" 1 3352639 3353070 "-" 432
"3182" "OL67_003249" 1 3353401 3353856 "-" 456
"3183" "OL67_003250" 1 3353952 3355124 "-" 1173
"3184" "OL67_003251" 1 3355218 3355562 "+" 345
"3185" "OL67_003252" 1 3355598 3356044 "+" 447
"3186" "OL67_003253" 1 3356258 3357832 "+" 1575
"3187" "OL67_003254" 1 3357924 3358250 "-" 327
"3188" "OL67_003255" 1 3358496 3359431 "+" 936
"3189" "OL67_003256" 1 3359459 3360100 "+" 642
"3190" "OL67_003257" 1 3360097 3360303 "+" 207
"3191" "OL67_003258" 1 3360399 3361625 "-" 1227
"3192" "OL67_003259" 1 3361715 3363043 "+" 1329
"3193" "OL67_003260" 1 3363152 3364330 "+" 1179
"3194" "OL67_003261" 1 3364444 3367605 "+" 3162
"3195" "OL67_003262" 1 3367670 3368257 "+" 588
"3196" "OL67_003263" 1 3368327 3368914 "-" 588
"3197" "OL67_003264" 1 3369040 3369828 "-" 789
"3198" "OL67_003265" 1 3370109 3370795 "-" 687
"3199" "OL67_003266" 1 3370946 3372079 "+" 1134
"3200" "OL67_003267" 1 3372088 3372606 "+" 519
"3201" "OL67_003268" 1 3372634 3373290 "-" 657
"3202" "OL67_003269" 1 3373403 3374344 "-" 942
"3203" "OL67_003270" 1 3374625 3375113 "+" 489
"3204" "OL67_003271" 1 3375219 3377792 "+" 2574
"3205" "OL67_003272" 1 3377779 3378321 "+" 543
"3206" "OL67_003273" 1 3378318 3379346 "+" 1029
"3207" "OL67_003274" 1 3379465 3380055 "+" 591
"3208" "OL67_003275" 1 3380028 3381251 "-" 1224
"3209" "OL67_003276" 1 3381342 3381650 "+" 309
"3210" "OL67_003277" 1 3381662 3382279 "-" 618
"3211" "OL67_003278" 1 3382276 3383025 "-" 750
"3212" "OL67_003279" 1 3383157 3384680 "+" 1524
"3213" "OL67_003280" 1 3384803 3386149 "+" 1347
"3214" "OL67_003281" 1 3386136 3386939 "+" 804
"3215" "OL67_003282" 1 3386970 3388166 "+" 1197
"3216" "OL67_003283" 1 3388153 3389157 "+" 1005
"3217" "OL67_003284" 1 3389241 3389912 "-" 672
"3218" "OL67_003285" 1 3389909 3390436 "-" 528
"3219" "OL67_003286" 1 3390521 3391594 "+" 1074
"3220" "OL67_003287" 1 3391664 3392830 "+" 1167
"3221" "OL67_003288" 1 3392827 3394206 "-" 1380
"3222" "OL67_003289" 1 3394385 3395488 "-" 1104
"3223" "OL67_003290" 1 3395599 3396216 "-" 618
"3224" "OL67_003291" 1 3396324 3396797 "-" 474
"3225" "OL67_003292" 1 3396965 3397270 "+" 306
"3226" "OL67_003293" 1 3397242 3397943 "+" 702
"3227" "OL67_003294" 1 3398081 3399697 "+" 1617
"3228" "OL67_003295" 1 3399687 3400721 "-" 1035
"3229" "OL67_003296" 1 3400718 3402907 "-" 2190
"3230" "OL67_003297" 1 3403082 3404896 "-" 1815
"3231" "OL67_003298" 1 3405413 3406108 "-" 696
"3232" "OL67_003299" 1 3406112 3406852 "-" 741
"3233" "OL67_003300" 1 3406849 3408051 "-" 1203
"3234" "OL67_003301" 1 3408055 3410073 "-" 2019
"3235" "OL67_003302" 1 3410130 3411425 "-" 1296
"3236" "OL67_003303" 1 3412110 3412520 "-" 411
"3237" "OL67_003304" 1 3412536 3412664 "-" 129
"3238" "OL67_003305" 1 3412699 3413001 "+" 303
"3239" "OL67_003306" 1 3413026 3413193 "+" 168
"3240" "OL67_003307" 1 3413190 3413495 "+" 306
"3241" "OL67_003308" 1 3413495 3415234 "+" 1740
"3242" "OL67_003309" 1 3415247 3415729 "+" 483
"3243" "OL67_003310" 1 3415695 3416381 "+" 687
"3244" "OL67_003311" 1 3416378 3416998 "+" 621
"3245" "OL67_003312" 1 3417451 3422256 "+" 4806
"3246" "OL67_003313" 1 3422297 3422839 "+" 543
"3247" "OL67_003314" 1 3422964 3423515 "-" 552
"3248" "OL67_003315" 1 3423722 3424567 "-" 846
"3249" "OL67_003316" 1 3424564 3424953 "-" 390
"3250" "OL67_003317" 1 3424953 3425336 "-" 384
"3251" "OL67_003318" 1 3425326 3425982 "-" 657
"3252" "OL67_003319" 1 3425979 3426410 "-" 432
"3253" "OL67_003320" 1 3426438 3428486 "-" 2049
"3254" "OL67_003321" 1 3428720 3429772 "+" 1053
"3255" "OL67_003322" 1 3429772 3430641 "+" 870
"3256" "OL67_003323" 1 3430643 3431728 "+" 1086
"3257" "OL67_003324" 1 3431741 3432517 "+" 777
"3258" "OL67_003325" 1 3432765 3433154 "+" 390
"3259" "OL67_003326" 1 3433158 3433886 "-" 729
"3260" "OL67_003327" 1 3433886 3437173 "-" 3288
"3261" "OL67_003328" 1 3437179 3438252 "-" 1074
"3262" "OL67_003329" 1 3438481 3439656 "-" 1176
"3263" "OL67_003330" 1 3439646 3441154 "-" 1509
"3264" "OL67_003331" 1 3441151 3441567 "-" 417
"3265" "OL67_003332" 1 3441672 3441920 "+" 249
"3266" "OL67_003333" 1 3441917 3442213 "+" 297
"3267" "OL67_003334" 1 3442306 3442518 "+" 213
"3268" "OL67_003335" 1 3442521 3442688 "-" 168
"3269" "OL67_003336" 1 3442853 3445858 "+" 3006
"3270" "OL67_003337" 1 3446211 3446393 "+" 183
"3271" "OL67_003338" 1 3446418 3447017 "-" 600
"3272" "OL67_003339" 1 3447303 3449393 "+" 2091
"3273" "OL67_003340" 1 3449393 3450688 "+" 1296
"3274" "OL67_003341" 1 3451546 3451893 "+" 348
"3275" "OL67_003342" 1 3451895 3453004 "+" 1110
"3276" "OL67_003344" 1 3453293 3454318 "+" 1026
"3277" "OL67_003345" 1 3454318 3455544 "+" 1227
"3278" "OL67_003346" 1 3455575 3456015 "-" 441
"3279" "OL67_003347" 1 3456114 3457619 "-" 1506
"3280" "OL67_003348" 1 3457616 3458200 "-" 585
"3281" "OL67_003349" 1 3458271 3459317 "-" 1047
"3282" "OL67_003350" 1 3459667 3460356 "-" 690
"3283" "OL67_003352" 1 3460862 3461707 "+" 846
"3284" "OL67_003353" 1 3461704 3462969 "+" 1266
"3285" "OL67_003354" 1 3463013 3463537 "+" 525
"3286" "OL67_003355" 1 3463710 3464501 "-" 792
"3287" "OL67_003356" 1 3464520 3465854 "-" 1335
"3288" "OL67_003357" 1 3465866 3466426 "-" 561
"3289" "OL67_003358" 1 3466651 3467253 "-" 603
"3290" "OL67_003359" 1 3467672 3468109 "+" 438
"3291" "OL67_003360" 1 3468129 3468821 "-" 693
"3292" "OL67_003361" 1 3468808 3470364 "-" 1557
"3293" "OL67_003362" 1 3470340 3471317 "-" 978
"3294" "OL67_003363" 1 3471722 3472828 "+" 1107
"3295" "OL67_003364" 1 3472884 3474386 "-" 1503
"3296" "OL67_003365" 1 3474503 3475438 "+" 936
"3297" "OL67_003366" 1 3475447 3475893 "-" 447
"3298" "OL67_003367" 1 3476013 3476441 "+" 429
"3299" "OL67_003368" 1 3476556 3477422 "-" 867
"3300" "OL67_003369" 1 3477581 3478093 "+" 513
"3301" "OL67_003370" 1 3478090 3478791 "+" 702
"3302" "OL67_003371" 1 3478884 3479810 "+" 927
"3303" "OL67_003372" 1 3479807 3480061 "+" 255
"3304" "OL67_003373" 1 3480065 3480967 "+" 903
"3305" "OL67_003374" 1 3481015 3482943 "+" 1929
"3306" "OL67_003375" 1 3482940 3483827 "-" 888
"3307" "OL67_003376" 1 3483901 3484536 "+" 636
"3308" "OL67_003377" 1 3484734 3485519 "-" 786
"3309" "OL67_003378" 1 3485512 3487578 "-" 2067
"3310" "OL67_003379" 1 3487684 3488847 "-" 1164
"3311" "OL67_003380" 1 3488939 3489883 "+" 945
"3312" "OL67_003381" 1 3489992 3491800 "+" 1809
"3313" "OL67_003382" 1 3491871 3493352 "+" 1482
"3314" "OL67_003383" 1 3493494 3493781 "+" 288
"3315" "OL67_003384" 1 3493991 3494875 "+" 885
"3316" "OL67_003385" 1 3494988 3495437 "+" 450
"3317" "OL67_003386" 1 3495434 3495955 "+" 522
"3318" "OL67_003387" 1 3496042 3498048 "-" 2007
"3319" "OL67_003388" 1 3498127 3499191 "-" 1065
"3320" "OL67_003389" 1 3499330 3500376 "-" 1047
"3321" "OL67_003390" 1 3500373 3501560 "-" 1188
"3322" "OL67_003391" 1 3501682 3502248 "-" 567
"3323" "OL67_003392" 1 3502385 3503560 "+" 1176
"3324" "OL67_003393" 1 3503627 3504802 "-" 1176
"3325" "OL67_003394" 1 3504808 3506079 "-" 1272
"3326" "OL67_003395" 1 3506180 3507286 "-" 1107
"3327" "OL67_003396" 1 3507376 3508476 "-" 1101
"3328" "OL67_003397" 1 3508831 3510225 "-" 1395
"3329" "OL67_003398" 1 3510291 3510977 "-" 687
"3330" "OL67_003399" 1 3511119 3512204 "+" 1086
"3331" "OL67_003400" 1 3512319 3513446 "+" 1128
"3332" "OL67_003401" 1 3513446 3514327 "+" 882
"3333" "OL67_003402" 1 3514324 3515139 "+" 816
"3334" "OL67_003403" 1 3515143 3516246 "-" 1104
"3335" "OL67_003404" 1 3516206 3517189 "-" 984
"3336" "OL67_003405" 1 3517287 3518180 "-" 894
"3337" "OL67_003406" 1 3518367 3519167 "-" 801
"3338" "OL67_003407" 1 3519167 3519964 "-" 798
"3339" "OL67_003408" 1 3520099 3520920 "+" 822
"3340" "OL67_003409" 1 3520940 3521629 "-" 690
"3341" "OL67_003410" 1 3521756 3523675 "+" 1920
"3342" "OL67_003411" 1 3523752 3524915 "+" 1164
"3343" "OL67_003412" 1 3525054 3525818 "+" 765
"3344" "OL67_003413" 1 3525823 3527379 "-" 1557
"3345" "OL67_003414" 1 3527404 3528333 "-" 930
"3346" "OL67_003415" 1 3528391 3528549 "+" 159
"3347" "OL67_003416" 1 3528481 3531180 "-" 2700
"3348" "OL67_003417" 1 3531358 3532209 "+" 852
"3349" "OL67_003418" 1 3532212 3533441 "+" 1230
"3350" "OL67_003419" 1 3533438 3533836 "+" 399
"3351" "OL67_003420" 1 3533998 3534132 "+" 135
"3352" "OL67_003421" 1 3534241 3536721 "-" 2481
"3353" "OL67_003422" 1 3536730 3537350 "-" 621
"3354" "OL67_003423" 1 3537377 3539002 "-" 1626
"3355" "OL67_003424" 1 3539002 3539592 "-" 591
"3356" "OL67_003425" 1 3539793 3540638 "-" 846
"3357" "OL67_003426" 1 3540635 3541615 "-" 981
"3358" "OL67_003427" 1 3541665 3542411 "+" 747
"3359" "OL67_003428" 1 3542682 3543122 "-" 441
"3360" "OL67_003429" 1 3543122 3543952 "-" 831
"3361" "OL67_003430" 1 3543991 3544248 "-" 258
"3362" "OL67_003431" 1 3544333 3545061 "-" 729
"3363" "OL67_003432" 1 3545076 3545906 "+" 831
"3364" "OL67_003433" 1 3546034 3547095 "+" 1062
"3365" "OL67_003434" 1 3547169 3550198 "+" 3030
"3366" "OL67_003435" 1 3550298 3550531 "-" 234
"3367" "OL67_003436" 1 3550622 3551263 "-" 642
"3368" "OL67_003437" 1 3551431 3551922 "+" 492
"3369" "OL67_003438" 1 3552035 3552553 "-" 519
"3370" "OL67_003439" 1 3552618 3553436 "-" 819
"3371" "OL67_003440" 1 3553433 3554680 "-" 1248
"3372" "OL67_003441" 1 3554768 3556636 "-" 1869
"3373" "OL67_003442" 1 3556633 3558471 "-" 1839
"3374" "OL67_003443" 1 3558682 3559836 "-" 1155
"3375" "OL67_003444" 1 3559833 3560456 "-" 624
"3376" "OL67_003445" 1 3560422 3561423 "-" 1002
"3377" "OL67_003446" 1 3561502 3561954 "+" 453
"3378" "OL67_003447" 1 3562006 3563115 "-" 1110
"3379" "OL67_003448" 1 3563455 3563778 "+" 324
"3380" "OL67_003449" 1 3563791 3565017 "-" 1227
"3381" "OL67_003450" 1 3565089 3565838 "-" 750
"3382" "OL67_003451" 1 3565973 3567199 "+" 1227
"3383" "OL67_003452" 1 3567196 3567654 "+" 459
"3384" "OL67_003453" 1 3567746 3568030 "+" 285
"3385" "OL67_003454" 1 3568120 3568833 "-" 714
"3386" "OL67_003455" 1 3568833 3569741 "-" 909
"3387" "OL67_003456" 1 3569886 3570551 "+" 666
"3388" "OL67_003457" 1 3570630 3571502 "-" 873
"3389" "OL67_003458" 1 3571507 3573762 "-" 2256
"3390" "OL67_003459" 1 3573907 3576540 "+" 2634
"3391" "OL67_003460" 1 3576643 3577206 "-" 564
"3392" "OL67_003461" 1 3577216 3578292 "-" 1077
"3393" "OL67_003462" 1 3578447 3579160 "+" 714
"3394" "OL67_003463" 1 3579157 3579771 "+" 615
"3395" "OL67_003464" 1 3579764 3580918 "+" 1155
"3396" "OL67_003465" 1 3580922 3581275 "+" 354
"3397" "OL67_003466" 1 3581265 3582158 "-" 894
"3398" "OL67_003467" 1 3582179 3582988 "-" 810
"3399" "OL67_003468" 1 3582981 3583595 "-" 615
"3400" "OL67_003469" 1 3583596 3585470 "-" 1875
"3401" "OL67_003470" 1 3585483 3586775 "-" 1293
"3402" "OL67_003471" 1 3586808 3588172 "-" 1365
"3403" "OL67_003472" 1 3588209 3588664 "-" 456
"3404" "OL67_003473" 1 3589070 3589669 "+" 600
"3405" "OL67_003474" 1 3589666 3590499 "+" 834
"3406" "OL67_003475" 1 3590496 3591089 "+" 594
"3407" "OL67_003476" 1 3591082 3591819 "+" 738
"3408" "OL67_003477" 1 3591896 3592390 "-" 495
"3409" "OL67_003478" 1 3592470 3592976 "-" 507
"3410" "OL67_003479" 1 3593092 3593748 "+" 657
"3411" "OL67_003480" 1 3593748 3594800 "+" 1053
"3412" "OL67_003481" 1 3594800 3595402 "+" 603
"3413" "OL67_003482" 1 3595424 3596569 "-" 1146
"3414" "OL67_003483" 1 3596655 3597965 "-" 1311
"3415" "OL67_003484" 1 3597978 3599048 "-" 1071
"3416" "OL67_003485" 1 3599050 3599613 "-" 564
"3417" "OL67_003486" 1 3599640 3599876 "+" 237
"3418" "OL67_003487" 1 3599949 3600143 "+" 195
"3419" "OL67_003488" 1 3600225 3600590 "-" 366
"3420" "OL67_003489" 1 3600587 3600934 "-" 348
"3421" "OL67_003490" 1 3601027 3601347 "-" 321
"3422" "OL67_003491" 1 3601410 3604778 "-" 3369
"3423" "OL67_003492" 1 3604775 3607708 "-" 2934
"3424" "OL67_003493" 1 3607698 3608396 "-" 699
"3425" "OL67_003494" 1 3608396 3609394 "-" 999
"3426" "OL67_003495" 1 3609391 3609870 "-" 480
"3427" "OL67_003496" 1 3609971 3611539 "-" 1569
"3428" "OL67_003497" 1 3611614 3613068 "-" 1455
"3429" "OL67_003498" 1 3613400 3614020 "+" 621
"3430" "OL67_003499" 1 3614102 3614656 "+" 555
"3431" "OL67_003500" 1 3614699 3615295 "-" 597
"3432" "OL67_003501" 1 3615568 3615882 "+" 315
"3433" "OL67_003502" 1 3616027 3617418 "+" 1392
"3434" "OL67_003503" 1 3617673 3618332 "+" 660
"3435" "OL67_003504" 1 3618582 3618923 "+" 342
"3436" "OL67_003505" 1 3619275 3619670 "-" 396
"3437" "OL67_003506" 1 3619715 3620137 "-" 423
"3438" "OL67_003507" 1 3620137 3620409 "-" 273
"3439" "OL67_003508" 1 3620411 3621373 "-" 963
"3440" "OL67_003509" 1 3621370 3622467 "-" 1098
"3441" "OL67_003510" 1 3622542 3623276 "+" 735
"3442" "OL67_003511" 1 3623330 3624688 "+" 1359
"3443" "OL67_003512" 1 3624699 3626222 "+" 1524
"3444" "OL67_003514" 1 3626514 3628130 "+" 1617
"3445" "OL67_003515" 1 3628156 3629775 "+" 1620
"3446" "OL67_003516" 1 3629977 3630813 "+" 837
"3447" "OL67_003517" 1 3630937 3632238 "+" 1302
"3448" "OL67_003518" 1 3632287 3633735 "+" 1449
"3449" "OL67_003519" 1 3633739 3634746 "+" 1008
"3450" "OL67_003520" 1 3634743 3635846 "+" 1104
"3451" "OL67_003521" 1 3636282 3637025 "-" 744
"3452" "OL67_003522" 1 3637022 3637318 "-" 297
"3453" "OL67_003523" 1 3637311 3637907 "-" 597
"3454" "OL67_003524" 1 3637907 3639592 "-" 1686
"3455" "OL67_003525" 1 3639711 3640235 "+" 525
"3456" "OL67_003526" 1 3640245 3640709 "+" 465
"3457" "OL67_003527" 1 3640709 3641356 "+" 648
"3458" "OL67_003528" 1 3641434 3642303 "+" 870
"3459" "OL67_003529" 1 3642303 3644759 "+" 2457
"3460" "OL67_003530" 1 3644901 3645701 "+" 801
"3461" "OL67_003531" 1 3645729 3647807 "+" 2079
"3462" "OL67_003532" 1 3647804 3648583 "+" 780
"3463" "OL67_003533" 1 3648580 3649659 "+" 1080
"3464" "OL67_003534" 1 3649659 3650060 "+" 402
